,x,y,z
329,1.9873748,16.594584,-13.221734
330,-5.4088416,10.94596,-9.524338
331,-34.260273,2.6494982,-10.733665
332,23.104,0.59547323,-2.2481468
333,-2.6821637,6.2967877,-20.31094
334,27.534798,6.663607,-6.2805777
335,-4.0796475,-18.059628,-17.168198
336,-14.1079645,15.9818945,-13.904579
337,-28.884941,7.4821277,-15.057353
338,-22.626879,19.197422,-1.2756602
339,-13.166856,-15.627435,-12.1307535
340,2.908931,3.3570628,7.735066
341,-21.214685,-3.6703255,-16.448713
342,-13.440585,-11.650225,0.227103
343,-19.21566,-4.2954373,-14.797505
344,-4.5977488,0.6633499,-12.343509
345,0.9538114,11.28963,-26.44115
346,-16.153767,5.9560876,-22.964298
347,19.121758,7.1106324,-2.7491758
348,5.665588,1.831182,-9.603385
349,-20.374847,-6.578355,-12.448329
350,-18.671856,6.4204154,-22.104458
351,-26.351427,7.525865,-12.052946
352,-13.208562,0.44956508,22.470856
353,24.964127,5.0714903,15.376972
354,0.21198462,-3.8543198,-7.583878
355,-20.312454,-5.5322976,-7.7492747
356,-15.042128,-0.9968967,-23.831593
357,-18.823309,-2.105641,9.385217
358,-7.732086,-7.1907263,15.150983
359,-10.234087,5.709849,-13.263965
360,-13.488662,5.0915318,-3.854656
361,-11.342515,2.7508647,-8.179194
362,12.832656,14.571994,5.8869834
363,15.863736,12.6278,-14.81447
364,20.468388,7.483757,-7.4588313
365,8.427768,7.249623,-4.6326976
366,24.421762,7.3724875,-9.043321
367,-13.898843,6.262035,-20.733467
368,-3.7605414,5.8109984,-6.261682
369,-14.3056755,-9.292742,-8.476557
370,5.0132604,14.24882,-6.815372
371,-14.589097,-9.267054,3.1695905
372,10.367513,-5.0184727,-16.160202
373,-32.64196,-1.2468283,-3.2448266
374,-20.764006,-7.0583754,-0.65839046
375,5.1979604,-7.5782466,21.666334
376,1.4709127,14.317762,-21.355648
377,-23.917387,-9.89271,-1.8705553
378,20.185616,3.9865243,7.875302
379,27.012276,8.139997,-3.8248181
380,-0.42055023,19.84931,-13.406374
381,-2.2941895,1.3224891,-18.122236
382,23.267817,2.2476313,-13.812723
383,-11.795461,3.6458979,-23.27388
384,9.630673,6.060702,-10.584799
385,3.9131114,24.012842,-7.0089583
386,5.5328255,15.414327,-19.94544
387,20.286053,-1.0758792,4.852755
388,10.893378,24.188412,-6.19155
389,31.915617,7.1641307,10.54734
390,-11.027915,-13.959432,-4.771569
391,16.184742,13.862474,0.5377178
392,26.928928,10.785754,-6.5440965
393,13.900799,3.6320393,-8.040676
394,26.550274,-1.9616966,-8.092197
395,-20.47521,-7.048741,-0.2196178
396,12.079574,18.746113,-6.3739376
397,-9.000173,-3.2469873,1.1981459
398,-5.248434,9.098546,-17.795506
399,26.49076,-0.8888675,1.592288
400,17.457758,9.052721,-4.313086
401,32.027424,4.106957,-3.448547
402,11.275726,13.808738,-17.937529
403,-35.91217,-6.2199383,0.99863625
404,23.626371,-2.6363678,-12.62913
405,22.81815,-3.0178428,-13.668875
406,16.83601,-18.287477,-13.889402
407,-10.682383,7.3840075,-22.23712
408,-1.5142901,-6.468391,-12.799901
409,-5.443619,14.87818,17.206364
410,-7.530498,-9.024028,-12.583978
411,29.889896,-3.3610492,-1.8091058
412,-11.71148,-9.370419,-20.295118
413,1.4059589,-7.075888,-18.372797
414,6.9744325,18.244175,-19.328688
415,8.2622175,22.753345,-14.757691
416,17.552927,18.666788,-9.575815
417,21.10637,6.3823595,-9.686946
418,5.816881,-9.35997,6.811298
419,19.619051,14.210724,-12.779077
420,15.427308,12.746385,-12.042611
421,-9.871488,16.65182,16.896065
422,-0.42984805,-20.714403,-6.266522
423,-3.5880485,23.52887,5.7545166
424,12.834946,16.708652,-6.9587884
425,-3.8342233,-6.460757,-17.72182
426,-10.160062,16.571869,8.139745
427,3.9869058,17.941517,8.194645
428,21.61219,-0.682052,7.254936
429,3.1683013,15.188951,-18.859716
430,4.675172,12.915219,1.6175939
431,16.523602,-2.8956454,7.0540457
432,9.763198,-6.387509,6.409021
433,14.059217,6.7524524,3.2303329
434,9.751292,-18.732485,-7.168143
435,-10.922171,-4.2642465,-12.585576
436,18.210484,13.492834,3.7655084
437,-5.398993,-2.4892523,-21.15272
438,16.273342,19.147617,0.4180419
439,8.427928,-20.111578,-5.1312237
440,27.524937,4.854179,-1.3570211
441,26.842422,-6.393855,-6.407642
442,-18.773108,15.3267565,-1.2261639
443,29.907806,3.8672903,-4.877435
444,-3.7172742,21.459002,9.267258
445,28.865297,4.386341,-6.0686584
446,-5.1144824,-1.5184339,1.3187691
447,25.160477,3.678447,7.7674146
448,33.01448,3.0471716,2.8664756
449,7.5163674,10.465817,-26.130157
450,2.3862548,11.820365,22.541908
451,6.3442783,5.566828,-26.649572
452,-14.825174,1.4087514,8.4372015
453,-1.0524375,7.9000435,-21.259642
454,9.90589,10.236086,-8.978275
455,11.977375,14.785543,-9.982284
456,3.5701091,-16.415213,-8.037418
457,14.751307,-0.17186284,12.371047
458,-13.553894,-5.875953,-6.1956315
459,9.171792,5.7591925,-10.443847
460,5.097852,15.439328,-20.201616
461,17.265762,17.126991,-0.6864899
462,11.448053,9.817285,-17.397379
463,-7.602776,13.102062,-11.450052
464,24.839176,7.751783,6.4428873
465,-1.9323524,7.902703,-22.530685
466,1.0558732,-7.161359,-22.595747
467,12.221906,18.954956,-19.510592
468,17.616009,-14.680877,-7.394485
469,-12.39843,-1.6871105,1.7173191
470,7.1727686,5.8614707,20.95416
471,1.6701024,-6.0379486,0.11782468
472,23.973148,16.21981,5.576909
473,30.169859,-0.6162191,2.4740713
474,9.962105,-1.4417944,24.085419
475,0.094212346,7.6847982,-16.253813
476,-5.6156297,-22.68084,-3.6637933
477,0.5540077,-8.181098,-17.839136
478,-36.485367,-6.603167,1.4949461
479,16.713095,-3.2690609,7.203847
480,3.5408406,26.661009,-2.6534193
481,-20.587872,-12.20278,2.9555287
482,16.285027,18.368952,-6.2240167
483,9.990009,-9.738126,-18.034319
484,20.278921,-3.8928158,7.6845374
485,10.267155,13.390704,-20.745861
486,-22.605013,19.178762,-1.2181547
487,0.23094974,4.1403303,5.1372848
488,-16.981358,-0.92269623,-5.718347
489,8.342359,16.40185,-14.314357
490,22.827696,10.83088,-0.45366833
491,-0.7771272,-6.708604,21.82009
492,6.1250086,18.215193,-19.484503
493,35.923573,-1.4099433,1.4361665
494,22.578533,1.7407303,1.0758712
495,-13.067123,-7.879195,6.0122514
496,25.56357,9.968239,-1.8371751
497,-4.4045405,-24.619518,-7.638139
498,15.039781,-1.8153299,6.502708
499,10.521228,-8.940987,-17.672668
500,2.7274766,17.943428,-14.010049
501,16.642408,4.5041685,-12.589213
502,14.074349,5.8670516,3.8695025
503,36.20394,-1.4244918,1.3229975
504,19.309671,-2.5396476,5.637982
505,7.4515014,-3.3799124,9.324409
506,11.794046,17.253778,9.286237
507,4.080187,23.31113,-7.0660295
508,-0.61680436,-19.502869,-6.6317625
509,-1.2716354,11.997259,3.8916492
510,22.240253,0.9098271,-12.849404
511,-24.922413,17.283484,-7.005091
512,21.94876,12.154604,1.3753666
513,23.104729,2.9013338,-13.925073
514,-4.4581113,-15.687777,0.41230363
515,23.769049,0.014376779,-16.024317
516,31.851133,4.3504567,-3.5238836
517,-13.23841,-13.601743,-15.860617
518,1.4433874,-15.831007,3.0271528
519,30.15798,8.1081,-0.27009705
520,9.923959,4.973097,11.653098
521,29.728577,6.722336,-2.134726
522,22.958712,-1.5495868,-8.1317005
523,-9.043163,-9.778075,-23.491978
524,-1.1108634,11.045275,-9.836158
525,-17.865828,-8.114018,-0.6711429
526,30.329115,4.2280607,-1.710802
527,-0.7377058,-13.328525,-7.131089
528,-11.07498,3.527523,19.279558
529,19.524284,-9.574579,-9.630003
530,4.0857563,23.31961,-7.106385
531,14.414746,-21.735395,-10.3845005
532,-1.2836152,20.22507,7.3436794
533,-2.4834807,8.656096,-22.791836
534,4.1993933,19.556536,-20.763071
535,16.453299,-15.202905,-7.808617
536,-2.4614584,4.4124436,7.635428
537,31.95016,7.153936,10.684432
538,-1.9884417,18.987421,-15.170628
539,1.2600392,20.29287,-13.468899
540,26.471722,-1.288095,-13.291439
541,31.767294,2.9902308,4.7295847
542,29.602709,4.7298613,-3.2579045
543,-6.548848,16.939665,10.574378
544,7.925583,10.551141,-22.470625
545,9.618695,-6.601642,5.7100325
546,11.209609,-5.1420946,-14.090869
547,6.34463,-7.9078107,-18.092516
548,24.693804,6.150724,5.2452774
549,32.070244,10.164617,11.4337015
550,9.047366,9.384606,-9.563851
551,-18.607748,-13.217005,-2.8658216
552,5.390021,17.737366,7.8235855
553,-10.568403,3.684192,-16.090612
554,14.481843,2.8994339,-8.72512
555,13.486832,18.599998,6.668425
556,-19.662754,1.0135132,15.100689
557,22.08501,14.842665,-2.919903
558,16.358236,9.750463,15.083066
559,12.729775,5.270725,3.1919453
560,33.974686,-5.879698,3.0982907
561,21.803125,-6.593751,19.348116
562,-3.8899724,1.9339081,10.17734
563,30.941828,10.208222,-2.2918785
564,20.001154,-3.8186793,-9.59438
565,21.739958,11.300653,6.070434
566,13.491541,-6.224497,3.8854303
567,10.165131,0.2624803,21.939367
568,-7.0068116,4.992226,12.061849
569,21.160414,-1.4970418,14.313697
570,-7.9148073,-3.1782784,15.142328
571,10.165288,0.19246249,21.399086
572,8.306949,3.1192079,13.038072
573,4.299637,-6.899924,21.125666
574,10.926468,2.510566,17.743477
575,23.778925,-10.307057,14.832234
576,8.157211,-18.29789,-7.121971
577,5.911044,16.184484,-17.134552
578,6.9484115,-4.4187074,-11.154257
579,9.406474,-6.331928,17.078346
580,-12.93338,-11.002572,2.9838083
581,-4.3730755,11.702946,17.416918
582,-11.0245075,4.63136,0.6084201
583,5.4495945,-4.0171947,-29.150417
584,18.934572,-14.933434,-5.6272683
585,13.65249,-5.865913,17.046207
586,22.983461,0.57042396,15.946972
587,13.407149,0.42023066,2.6258256
588,22.528597,1.1222341,9.922366
589,32.77629,-2.2566755,3.4587069
590,21.85265,10.411447,14.801107
591,-17.782873,-12.625452,-3.1021764
592,12.345195,-1.6561935,23.981125
593,-9.429025,-3.333451,18.090765
594,6.823181,0.491527,14.39458
595,19.462763,0.20591873,9.9306755
596,21.943674,-1.5994582,12.008636
597,0.26213855,-6.003369,5.6918044
598,29.397776,1.3713988,14.066817
599,7.0336685,13.2872305,16.357456
600,20.535814,-1.7161925,15.405162
601,-22.462042,1.5071374,-12.8780575
602,24.533297,7.163771,4.5270367
603,17.425192,-3.139805,0.7914885
604,3.9176066,3.372136,-25.42731
605,11.997013,16.576357,10.132165
606,4.3688407,-3.3027782,16.555046
607,23.602608,1.5787096,3.673681
608,-19.00736,-9.208936,14.196455
609,-20.297247,-8.538609,8.224067
610,12.403652,-4.0977197,15.294248
611,19.88112,-5.0061517,-5.3521833
612,10.433237,-0.48521084,-19.92567
613,26.500223,-1.339522,17.860594
614,-11.200364,-2.802671,-3.4701805
615,12.480251,14.719603,10.087144
616,32.355984,1.0130701,7.609872
617,24.821865,-2.8570945,16.051634
618,-17.45301,-7.2527785,11.199708
619,1.2336028,16.726345,-17.71002
620,13.99375,8.706922,8.925854
621,-13.474155,-2.7754455,-3.31214
622,-20.2877,-3.0184357,-0.50883865
623,6.8292933,-9.659963,-5.7048335
624,9.432338,-3.4262087,14.997372
625,-16.898165,6.840784,13.099793
626,-3.1889222,8.7268305,3.7411296
627,7.8577385,-15.436299,-10.85129
628,-23.814661,-7.425218,3.4652028
629,5.912339,13.409393,12.152744
630,17.093014,8.214941,7.2872005
631,-0.34247878,8.727641,14.037679
632,0.25626886,3.9953382,14.952423
633,-16.032064,16.665075,7.2480025
634,-24.735502,14.626279,-4.9312625
635,9.206395,11.242175,-19.168148
636,-21.375324,15.911531,6.6892343
637,2.217147,7.47525,19.47787
638,-12.674665,-11.556034,-19.077751
639,8.684654,-11.475332,-5.5324793
640,-19.74974,-7.974356,11.450548
641,-5.2977448,-4.029193,18.502298
642,-2.275255,-17.666048,-7.356156
643,1.7288759,6.3052297,-10.262181
644,-11.825361,17.103283,10.951927
645,-4.3451653,-11.124596,3.2796242
646,-3.311958,-13.213487,2.7605433
647,-3.579297,-6.518322,1.4858612
648,-3.9421802,18.144226,-5.7085066
649,6.171341,0.42304122,-27.491507
650,10.76864,-11.890882,16.55222
651,-3.925046,18.615402,1.1887771
652,4.3905997,17.36592,2.2987158
653,-1.2368238,6.881108,13.775205
654,-19.359646,-9.119609,10.991437
655,-3.616588,23.604311,5.7175064
656,6.165941,-17.154959,11.071202
657,-17.88153,-3.568839,-0.68553424
658,-4.5938263,-5.3380013,14.209486
659,3.3400798,-16.457317,-5.5016365
660,-23.28947,-9.379555,9.802925
661,14.62977,-3.758389,17.285799
662,9.629291,2.1511939,17.83874
663,14.492,-11.475163,8.525087
664,-9.934308,-3.907993,18.692898
665,-4.2401705,-10.781372,2.6126413
666,4.9997206,-5.846074,17.125462
667,-18.517464,10.154642,14.253855
668,12.150994,11.650672,5.878001
669,-19.538157,-9.116135,6.2661333
670,-16.364767,-0.8204612,14.936662
671,6.889887,-9.127788,-2.988248
672,-8.311209,13.821453,9.104846
673,22.048178,7.829209,16.06124
674,-15.479598,-2.5833771,18.274227
675,0.65434355,-19.288776,-3.3928494
676,-10.891997,7.100197,12.850981
677,7.5161347,13.979546,0.475772
678,-12.0265875,-19.21786,6.8038325
679,0.13412276,-1.3967977,25.93426
680,-0.79976875,-23.464535,-2.3240454
681,4.843317,-10.626998,0.3818934
682,10.282047,-13.579433,14.411755
683,-8.035274,17.812368,15.598284
684,-6.566895,-18.334251,14.458692
685,19.613222,-9.580076,0.14210021
686,-10.996656,-12.173974,1.9020115
687,-6.639825,14.986208,8.110741
688,-12.171244,16.119722,10.917568
689,-12.454919,1.8251275,-2.9322495
690,4.9099765,4.0489864,5.100515
691,-4.3609185,8.28408,0.44901294
692,-19.718065,-4.8748946,3.7186475
693,1.0976523,-4.539162,18.11629
694,-1.6701752,10.7450485,16.00912
695,-15.112324,-1.8077319,4.363279
696,0.69698304,13.803344,-20.333654
697,16.608248,5.817294,-12.559487
698,5.402312,-4.4398513,1.0614413
699,-0.94099736,-13.233917,-11.722588
700,-5.8680387,14.800578,17.07013
701,16.85962,18.667404,3.3614066
702,24.172287,11.930425,0.80704594
703,3.819026,10.774636,-11.57061
704,-16.599516,7.5453334,-5.488967
705,10.319413,-3.2955089,-1.5994207
706,13.387664,18.410204,6.6747537
707,-11.714361,0.2684422,5.610525
708,-1.9568689,15.8514185,14.471243
709,-1.2231784,18.117527,-17.499306
710,1.1140103,-18.939608,0.6817869
711,-13.738688,7.22845,12.056881
712,10.283467,-3.628001,-16.405155
713,0.4783218,-15.27344,2.2119846
714,1.2380915,-1.2320641,15.227186
715,-3.6506083,9.975059,14.917404
716,13.058453,0.92728055,0.9079024
